LocTypeName,Location,Time,AgeGrp,PopMale,PopFemale,PopTotal
Geographic region,Africa,2015,65-69,0.632,0.738,1.37
Geographic region,Africa,2015,70-74,0.411,0.506,0.918
Geographic region,Africa,2015,75-79,0.243,0.32,0.563
Geographic region,Africa,2015,80-84,0.12,0.175,0.295
Geographic region,Africa,2015,85-89,0.044,0.073,0.116
Geographic region,Africa,2015,90-94,0.01,0.02,0.031
Geographic region,Africa,2015,95-99,0.002,0.004,0.006
Geographic region,Africa,2015,100+,0,0.001,0.001
Geographic region,Africa,2016,0-4,7.913,7.715,15.628
Geographic region,Africa,2016,15-19,5.143,5.05,10.192
Geographic region,Africa,2016,20-24,4.504,4.461,8.965
Geographic region,Africa,2016,25-29,3.971,3.972,7.944
Geographic region,Africa,2016,30-34,3.439,3.442,6.881
Geographic region,Africa,2016,35-39,2.852,2.844,5.696
Geographic region,Africa,2016,40-44,2.289,2.302,4.591
Geographic region,Africa,2016,45-49,1.873,1.935,3.809
Geographic region,Africa,2016,50-54,1.497,1.602,3.099
Geographic region,Africa,2016,55-59,1.161,1.286,2.447
Geographic region,Africa,2016,60-64,0.886,1.008,1.894
Geographic region,Africa,2016,65-69,0.637,0.744,1.381
Geographic region,Africa,2016,70-74,0.417,0.513,0.93
Geographic region,Africa,2016,75-79,0.243,0.321,0.564
Geographic region,Africa,2016,80-84,0.12,0.175,0.295
Geographic region,Africa,2016,85-89,0.044,0.073,0.117
Geographic region,Africa,2016,90-94,0.01,0.021,0.031
Geographic region,Africa,2016,95-99,0.002,0.004,0.006
Geographic region,Africa,2016,100+,0,0.001,0.001
Geographic region,Africa,2017,0-4,7.841,7.643,15.483
Geographic region,Africa,2017,15-19,5.145,5.049,10.194
Geographic region,Africa,2017,20-24,4.481,4.434,8.915
Geographic region,Africa,2017,25-29,3.944,3.945,7.89
Geographic region,Africa,2017,30-34,3.44,3.45,6.89
Geographic region,Africa,2017,35-39,2.881,2.877,5.758
Geographic region,Africa,2017,40-44,2.308,2.318,4.626
Geographic region,Africa,2017,45-49,1.885,1.94,3.825
Geographic region,Africa,2017,50-54,1.511,1.611,3.122
Geographic region,Africa,2017,55-59,1.172,1.298,2.47
Geographic region,Africa,2017,60-64,0.892,1.017,1.909
Geographic region,Africa,2017,65-69,0.642,0.752,1.394
Geographic region,Africa,2017,70-74,0.424,0.521,0.945
Geographic region,Africa,2017,75-79,0.244,0.322,0.566
Geographic region,Africa,2017,80-84,0.121,0.175,0.296
Geographic region,Africa,2017,85-89,0.044,0.074,0.118
Geographic region,Africa,2017,90-94,0.011,0.021,0.032
Geographic region,Africa,2017,95-99,0.002,0.004,0.006
Geographic region,Africa,2017,100+,0,0.001,0.001
Geographic region,Africa,2018,0-4,7.765,7.567,15.333
Geographic region,Africa,2018,15-19,5.155,5.059,10.214
Geographic region,Africa,2018,20-24,4.46,4.41,8.87
Geographic region,Africa,2018,25-29,3.921,3.918,7.839
Geographic region,Africa,2018,30-34,3.438,3.452,6.89
Geographic region,Africa,2018,35-39,2.906,2.905,5.811
Geographic region,Africa,2018,40-44,2.334,2.341,4.675
Geographic region,Africa,2018,45-49,1.897,1.943,3.84
Geographic region,Africa,2018,50-54,1.525,1.62,3.144
Geographic region,Africa,2018,55-59,1.186,1.31,2.496
Geographic region,Africa,2018,60-64,0.899,1.026,1.925
Geographic region,Africa,2018,65-69,0.649,0.761,1.41
Geographic region,Africa,2018,70-74,0.43,0.528,0.959
Geographic region,Africa,2018,75-79,0.245,0.324,0.569
Geographic region,Africa,2018,80-84,0.121,0.176,0.297
Geographic region,Africa,2018,85-89,0.045,0.075,0.119
Geographic region,Africa,2018,90-94,0.011,0.022,0.033
Geographic region,Africa,2018,95-99,0.002,0.004,0.006
Geographic region,Africa,2018,100+,0,0.001,0.001
Geographic region,Africa,2019,0-4,7.69,7.492,15.181
Geographic region,Africa,2019,15-19,5.169,5.073,10.242
Geographic region,Africa,2019,20-24,4.446,4.395,8.841
Geographic region,Africa,2019,25-29,3.899,3.892,7.791
Geographic region,Africa,2019,30-34,3.433,3.448,6.881
Geographic region,Africa,2019,35-39,2.925,2.928,5.852
Geographic region,Africa,2019,40-44,2.366,2.371,4.737
Geographic region,Africa,2019,45-49,1.909,1.948,3.857
Geographic region,Africa,2019,50-54,1.539,1.628,3.167
Geographic region,Africa,2019,55-59,1.2,1.321,2.522
Geographic region,Africa,2019,60-64,0.907,1.035,1.942
Geographic region,Africa,2019,65-69,0.657,0.773,1.43
Geographic region,Africa,2019,70-74,0.435,0.534,0.969
Geographic region,Africa,2019,75-79,0.248,0.327,0.575
Geographic region,Africa,2019,80-84,0.121,0.176,0.298
Geographic region,Africa,2019,85-89,0.045,0.075,0.12
Geographic region,Africa,2019,90-94,0.011,0.023,0.034
Geographic region,Africa,2019,95-99,0.002,0.004,0.006
Geographic region,Africa,2019,100+,0,0.001,0.001
Geographic region,Africa,2020,0-4,7.613,7.415,15.028
Geographic region,Africa,2020,15-19,5.187,5.091,10.279
Geographic region,Africa,2020,20-24,4.443,4.389,8.832
Geographic region,Africa,2020,25-29,3.884,3.872,7.756
Geographic region,Africa,2020,30-34,3.425,3.44,6.865
Geographic region,Africa,2020,35-39,2.939,2.947,5.886
Geographic region,Africa,2020,40-44,2.4,2.406,4.806
Geographic region,Africa,2020,45-49,1.922,1.956,3.878
Geographic region,Africa,2020,50-54,1.553,1.635,3.188
Geographic region,Africa,2020,55-59,1.213,1.332,2.545
Geographic region,Africa,2020,60-64,0.915,1.044,1.959
Geographic region,Africa,2020,65-69,0.663,0.782,1.445
Geographic region,Africa,2020,70-74,0.438,0.538,0.976
Geographic region,Africa,2020,75-79,0.25,0.331,0.581
Geographic region,Africa,2020,80-84,0.121,0.177,0.297
Geographic region,Africa,2020,85-89,0.044,0.075,0.12
Geographic region,Africa,2020,90-94,0.011,0.023,0.034
Geographic region,Africa,2020,95-99,0.002,0.004,0.006
Geographic region,Africa,2020,100+,0,0.001,0.001
Geographic region,Asia,1990,0-4,6.491,6.051,12.542
Geographic region,Asia,1990,15-19,5.299,5.023,10.322
Geographic region,Asia,1990,20-24,5.021,4.773,9.793
Geographic region,Asia,1990,25-29,4.368,4.166,8.534
Geographic region,Asia,1990,30-34,3.699,3.524,7.224
Geographic region,Asia,1990,35-39,3.365,3.223,6.589
Geographic region,Asia,1990,40-44,2.616,2.496,5.112
Geographic region,Asia,1990,45-49,2.099,2.003,4.102
Geographic region,Asia,1990,50-54,1.892,1.826,3.718
Geographic region,Asia,1990,55-59,1.623,1.612,3.236
Geographic region,Asia,1990,60-64,1.292,1.321,2.613
Geographic region,Asia,1990,65-69,0.936,1.03,1.966
Geographic region,Asia,1990,70-74,0.614,0.739,1.353
Geographic region,Asia,1990,75-79,0.37,0.492,0.863
Geographic region,Asia,1990,80-84,0.173,0.271,0.444
Geographic region,Asia,1990,85-89,0.058,0.111,0.169
Geographic region,Asia,1990,90-94,0.012,0.03,0.042
Geographic region,Asia,1990,95-99,0.002,0.005,0.006
Geographic region,Asia,1990,100+,0,0.001,0.001
Geographic region,Asia,1991,0-4,6.411,5.963,12.374
Geographic region,Asia,1991,15-19,5.154,4.883,10.038
Geographic region,Asia,1991,20-24,5.02,4.77,9.79
Geographic region,Asia,1991,25-29,4.515,4.307,8.822
Geographic region,Asia,1991,30-34,3.617,3.444,7.06
Geographic region,Asia,1991,35-39,3.41,3.265,6.674
Geographic region,Asia,1991,40-44,2.712,2.593,5.305
Geographic region,Asia,1991,45-49,2.1,2.007,4.106
Geographic region,Asia,1991,50-54,1.882,1.813,3.695
Geographic region,Asia,1991,55-59,1.633,1.623,3.255
Geographic region,Asia,1991,60-64,1.303,1.332,2.635
Geographic region,Asia,1991,65-69,0.952,1.042,1.994
Geographic region,Asia,1991,70-74,0.623,0.747,1.37
Geographic region,Asia,1991,75-79,0.375,0.499,0.874
Geographic region,Asia,1991,80-84,0.177,0.275,0.452
Geographic region,Asia,1991,85-89,0.059,0.114,0.173
Geographic region,Asia,1991,90-94,0.013,0.032,0.044
Geographic region,Asia,1991,95-99,0.002,0.005,0.007
Geographic region,Asia,1991,100+,0,0.001,0.001
Geographic region,Asia,1992,0-4,6.263,5.812,12.075
Geographic region,Asia,1992,15-19,5.016,4.749,9.765
Geographic region,Asia,1992,20-24,5.019,4.769,9.788
Geographic region,Asia,1992,25-29,4.584,4.372,8.957
Geographic region,Asia,1992,30-34,3.591,3.42,7.011
Geographic region,Asia,1992,35-39,3.444,3.294,6.738
Geographic region,Asia,1992,40-44,2.809,2.691,5.5
Geographic region,Asia,1992,45-49,2.127,2.034,4.16
Geographic region,Asia,1992,50-54,1.871,1.803,3.674
Geographic region,Asia,1992,55-59,1.643,1.631,3.275
Geographic region,Asia,1992,60-64,1.315,1.345,2.66
Geographic region,Asia,1992,65-69,0.971,1.055,2.025
Geographic region,Asia,1992,70-74,0.633,0.758,1.391
Geographic region,Asia,1992,75-79,0.379,0.505,0.885
Geographic region,Asia,1992,80-84,0.181,0.28,0.46
Geographic region,Asia,1992,85-89,0.061,0.117,0.178
Geographic region,Asia,1992,90-94,0.013,0.033,0.047
Geographic region,Asia,1992,95-99,0.002,0.006,0.007
Geographic region,Asia,1992,100+,0,0.001,0.001
Geographic region,Asia,1993,0-4,6.1,5.648,11.748
Geographic region,Asia,1993,15-19,4.884,4.62,9.504
Geographic region,Asia,1993,20-24,4.987,4.737,9.724
Geographic region,Asia,1993,25-29,4.568,4.354,8.922
Geographic region,Asia,1993,30-34,3.678,3.504,7.182
Geographic region,Asia,1993,35-39,3.458,3.304,6.762
Geographic region,Asia,1993,40-44,2.901,2.785,5.687
Geographic region,Asia,1993,45-49,2.177,2.086,4.263
Geographic region,Asia,1993,50-54,1.858,1.793,3.651
Geographic region,Asia,1993,55-59,1.647,1.631,3.278
Geographic region,Asia,1993,60-64,1.328,1.361,2.689
Geographic region,Asia,1993,65-69,0.991,1.07,2.061
Geographic region,Asia,1993,70-74,0.647,0.772,1.419
Geographic region,Asia,1993,75-79,0.383,0.51,0.893
Geographic region,Asia,1993,80-84,0.185,0.285,0.471
Geographic region,Asia,1993,85-89,0.063,0.121,0.183
Geographic region,Asia,1993,90-94,0.014,0.035,0.049
Geographic region,Asia,1993,95-99,0.002,0.006,0.008
Geographic region,Asia,1993,100+,0,0.001,0.001
Geographic region,Asia,1994,0-4,5.931,5.48,11.412
Geographic region,Asia,1994,15-19,4.789,4.525,9.315
Geographic region,Asia,1994,20-24,4.918,4.669,9.587
Geographic region,Asia,1994,25-29,4.555,4.34,8.895
Geographic region,Asia,1994,30-34,3.826,3.648,7.474
Geographic region,Asia,1994,35-39,3.427,3.272,6.698
Geographic region,Asia,1994,40-44,2.978,2.862,5.84
Geographic region,Asia,1994,45-49,2.248,2.159,4.408
Geographic region,Asia,1994,50-54,1.852,1.79,3.642
Geographic region,Asia,1994,55-59,1.642,1.622,3.265
Geographic region,Asia,1994,60-64,1.343,1.377,2.72
Geographic region,Asia,1994,65-69,1.008,1.084,2.092
Geographic region,Asia,1994,70-74,0.664,0.79,1.454
Geographic region,Asia,1994,75-79,0.387,0.515,0.901
Geographic region,Asia,1994,80-84,0.191,0.292,0.483
Geographic region,Asia,1994,85-89,0.065,0.125,0.19
Geographic region,Asia,1994,90-94,0.015,0.037,0.051
Geographic region,Asia,1994,95-99,0.002,0.006,0.008
Geographic region,Asia,1994,100+,0,0.001,0.001
Geographic region,Asia,1995,0-4,5.745,5.296,11.041
Geographic region,Asia,1995,15-19,4.749,4.484,9.234
Geographic region,Asia,1995,20-24,4.822,4.574,9.396
Geographic region,Asia,1995,25-29,4.564,4.347,8.91
Geographic region,Asia,1995,30-34,3.976,3.793,7.769
Geographic region,Asia,1995,35-39,3.361,3.207,6.569
Geographic region,Asia,1995,40-44,3.041,2.925,5.966
Geographic region,Asia,1995,45-49,2.342,2.254,4.596
Geographic region,Asia,1995,50-54,1.851,1.792,3.642
Geographic region,Asia,1995,55-59,1.637,1.613,3.25
Geographic region,Asia,1995,60-64,1.357,1.393,2.749
Geographic region,Asia,1995,65-69,1.022,1.097,2.119
Geographic region,Asia,1995,70-74,0.684,0.807,1.49
Geographic region,Asia,1995,75-79,0.393,0.523,0.916
Geographic region,Asia,1995,80-84,0.196,0.299,0.495
Geographic region,Asia,1995,85-89,0.068,0.129,0.197
Geographic region,Asia,1995,90-94,0.015,0.038,0.054
Geographic region,Asia,1995,95-99,0.002,0.007,0.009
Geographic region,Asia,1995,100+,0,0.001,0.001
Geographic region,Asia,1996,0-4,5.58,5.134,10.714
Geographic region,Asia,1996,15-19,4.754,4.485,9.239
Geographic region,Asia,1996,20-24,4.709,4.463,9.172
Geographic region,Asia,1996,25-29,4.577,4.358,8.935
Geographic region,Asia,1996,30-34,4.122,3.934,8.056
Geographic region,Asia,1996,35-39,3.294,3.142,6.437
Geographic region,Asia,1996,40-44,3.09,2.972,6.062
Geographic region,Asia,1996,45-49,2.436,2.35,4.786
Geographic region,Asia,1996,50-54,1.857,1.801,3.658
Geographic region,Asia,1996,55-59,1.634,1.609,3.243
Geographic region,Asia,1996,60-64,1.371,1.408,2.779
Geographic region,Asia,1996,65-69,1.037,1.112,2.149
Geographic region,Asia,1996,70-74,0.701,0.821,1.522
Geographic region,Asia,1996,75-79,0.403,0.534,0.936
Geographic region,Asia,1996,80-84,0.201,0.305,0.506
Geographic region,Asia,1996,85-89,0.07,0.132,0.203
Geographic region,Asia,1996,90-94,0.016,0.04,0.056
Geographic region,Asia,1996,95-99,0.002,0.007,0.01
Geographic region,Asia,1996,100+,0,0.001,0.001
Geographic region,Asia,1997,0-4,5.457,5.01,10.468
Geographic region,Asia,1997,15-19,4.801,4.526,9.326
Geographic region,Asia,1997,20-24,4.597,4.354,8.95
Geographic region,Asia,1997,25-29,4.591,4.371,8.961
Geographic region,Asia,1997,30-34,4.196,4.006,8.202
Geographic region,Asia,1997,35-39,3.278,3.128,6.406
Geographic region,Asia,1997,40-44,3.129,3.008,6.136
Geographic region,Asia,1997,45-49,2.528,2.446,4.974
Geographic region,Asia,1997,50-54,1.886,1.831,3.717
Geographic region,Asia,1997,55-59,1.63,1.605,3.235
Geographic region,Asia,1997,60-64,1.385,1.42,2.805
Geographic region,Asia,1997,65-69,1.051,1.128,2.178
Geographic region,Asia,1997,70-74,0.719,0.835,1.554
Geographic region,Asia,1997,75-79,0.413,0.545,0.959
Geographic region,Asia,1997,80-84,0.205,0.312,0.517
Geographic region,Asia,1997,85-89,0.073,0.136,0.209
Geographic region,Asia,1997,90-94,0.017,0.042,0.058
Geographic region,Asia,1997,95-99,0.002,0.008,0.01
Geographic region,Asia,1997,100+,0,0.001,0.001
Geographic region,Asia,1998,0-4,5.346,4.9,10.246
Geographic region,Asia,1998,15-19,4.852,4.572,9.424
Geographic region,Asia,1998,20-24,4.489,4.247,8.737
Geographic region,Asia,1998,25-29,4.575,4.355,8.93
Geographic region,Asia,1998,30-34,4.191,4.001,8.192
Geographic region,Asia,1998,35-39,3.366,3.215,6.58
Geographic region,Asia,1998,40-44,3.149,3.025,6.173
Geographic region,Asia,1998,45-49,2.618,2.538,5.156
Geographic region,Asia,1998,50-54,1.937,1.884,3.82
Geographic region,Asia,1998,55-59,1.622,1.601,3.223
Geographic region,Asia,1998,60-64,1.393,1.424,2.817
Geographic region,Asia,1998,65-69,1.066,1.145,2.211
Geographic region,Asia,1998,70-74,0.739,0.852,1.59
Geographic region,Asia,1998,75-79,0.426,0.559,0.986
Geographic region,Asia,1998,80-84,0.21,0.317,0.527
Geographic region,Asia,1998,85-89,0.076,0.14,0.217
Geographic region,Asia,1998,90-94,0.018,0.044,0.061
Geographic region,Asia,1998,95-99,0.002,0.008,0.011
Geographic region,Asia,1998,100+,0,0.001,0.001
Geographic region,Asia,1999,0-4,5.243,4.798,10.041
Geographic region,Asia,1999,15-19,4.882,4.598,9.479
Geographic region,Asia,1999,20-24,4.414,4.171,8.585
Geographic region,Asia,1999,25-29,4.524,4.303,8.826
Geographic region,Asia,1999,30-34,4.188,3.998,8.186
Geographic region,Asia,1999,35-39,3.51,3.356,6.865
Geographic region,Asia,1999,40-44,3.127,3.002,6.129
Geographic region,Asia,1999,45-49,2.693,2.615,5.308
Geographic region,Asia,1999,50-54,2.006,1.956,3.962
Geographic region,Asia,1999,55-59,1.621,1.602,3.223
Geographic region,Asia,1999,60-64,1.393,1.421,2.815
Geographic region,Asia,1999,65-69,1.083,1.164,2.247
Geographic region,Asia,1999,70-74,0.756,0.867,1.622
Geographic region,Asia,1999,75-79,0.443,0.576,1.019
Geographic region,Asia,1999,80-84,0.214,0.323,0.537
Geographic region,Asia,1999,85-89,0.08,0.145,0.225
Geographic region,Asia,1999,90-94,0.019,0.046,0.064
Geographic region,Asia,1999,95-99,0.003,0.009,0.012
Geographic region,Asia,1999,100+,0,0.001,0.001
Geographic region,Asia,2000,0-4,5.155,4.711,9.866
Geographic region,Asia,2000,15-19,4.904,4.618,9.523
Geographic region,Asia,2000,20-24,4.388,4.143,8.531
Geographic region,Asia,2000,25-29,4.445,4.223,8.668
Geographic region,Asia,2000,30-34,4.204,4.013,8.217
Geographic region,Asia,2000,35-39,3.654,3.496,7.15
Geographic region,Asia,2000,40-44,3.072,2.948,6.02
Geographic region,Asia,2000,45-49,2.756,2.678,5.434
Geographic region,Asia,2000,50-54,2.096,2.047,4.143
Geographic region,Asia,2000,55-59,1.623,1.607,3.23
Geographic region,Asia,2000,60-64,1.393,1.418,2.811
Geographic region,Asia,2000,65-69,1.098,1.181,2.279
Geographic region,Asia,2000,70-74,0.771,0.881,1.651
Geographic region,Asia,2000,75-79,0.459,0.593,1.052
Geographic region,Asia,2000,80-84,0.22,0.331,0.551
Geographic region,Asia,2000,85-89,0.083,0.15,0.233
Geographic region,Asia,2000,90-94,0.02,0.048,0.068
Geographic region,Asia,2000,95-99,0.003,0.009,0.012
Geographic region,Asia,2000,100+,0,0.001,0.001
Geographic region,Asia,2001,0-4,5.082,4.64,9.721
Geographic region,Asia,2001,15-19,4.929,4.638,9.567
Geographic region,Asia,2001,20-24,4.4,4.151,8.551
Geographic region,Asia,2001,25-29,4.35,4.127,8.477
Geographic region,Asia,2001,30-34,4.226,4.031,8.257
Geographic region,Asia,2001,35-39,3.794,3.632,7.426
Geographic region,Asia,2001,40-44,3.015,2.892,5.907
Geographic region,Asia,2001,45-49,2.805,2.726,5.531
Geographic region,Asia,2001,50-54,2.185,2.14,4.324
Geographic region,Asia,2001,55-59,1.632,1.619,3.25
Geographic region,Asia,2001,60-64,1.395,1.417,2.812
Geographic region,Asia,2001,65-69,1.113,1.198,2.312
Geographic region,Asia,2001,70-74,0.785,0.896,1.681
Geographic region,Asia,2001,75-79,0.475,0.607,1.082
Geographic region,Asia,2001,80-84,0.228,0.341,0.569
Geographic region,Asia,2001,85-89,0.086,0.155,0.242
Geographic region,Asia,2001,90-94,0.021,0.05,0.071
Geographic region,Asia,2001,95-99,0.003,0.01,0.013
Geographic region,Asia,2001,100+,0,0.001,0.002
Geographic region,Asia,2002,0-4,5.016,4.577,9.593
Geographic region,Asia,2002,15-19,4.952,4.655,9.607
Geographic region,Asia,2002,20-24,4.445,4.192,8.637
Geographic region,Asia,2002,25-29,4.254,4.03,8.284
Geographic region,Asia,2002,30-34,4.246,4.048,8.293
Geographic region,Asia,2002,35-39,3.868,3.704,7.572
Geographic region,Asia,2002,40-44,3.003,2.882,5.885
Geographic region,Asia,2002,45-49,2.844,2.762,5.606
Geographic region,Asia,2002,50-54,2.272,2.232,4.503
Geographic region,Asia,2002,55-59,1.661,1.649,3.31
Geographic region,Asia,2002,60-64,1.394,1.418,2.812
Geographic region,Asia,2002,65-69,1.128,1.213,2.341
Geographic region,Asia,2002,70-74,0.798,0.913,1.711
Geographic region,Asia,2002,75-79,0.491,0.622,1.112
Geographic region,Asia,2002,80-84,0.236,0.352,0.589
Geographic region,Asia,2002,85-89,0.089,0.161,0.25
Geographic region,Asia,2002,90-94,0.022,0.052,0.074
Geographic region,Asia,2002,95-99,0.003,0.011,0.014
Geographic region,Asia,2002,100+,0,0.001,0.002
Geographic region,Asia,2003,0-4,4.955,4.52,9.476
Geographic region,Asia,2003,15-19,4.979,4.672,9.65
Geographic region,Asia,2003,20-24,4.492,4.236,8.728
Geographic region,Asia,2003,25-29,4.159,3.934,8.093
Geographic region,Asia,2003,30-34,4.237,4.037,8.274
Geographic region,Asia,2003,35-39,3.868,3.704,7.572
Geographic region,Asia,2003,40-44,3.088,2.966,6.054
Geographic region,Asia,2003,45-49,2.865,2.782,5.647
Geographic region,Asia,2003,50-54,2.356,2.321,4.677
Geographic region,Asia,2003,55-59,1.71,1.701,3.411
Geographic region,Asia,2003,60-64,1.392,1.418,2.809
Geographic region,Asia,2003,65-69,1.138,1.22,2.358
Geographic region,Asia,2003,70-74,0.813,0.931,1.744
Geographic region,Asia,2003,75-79,0.507,0.638,1.145
Geographic region,Asia,2003,80-84,0.246,0.365,0.611
Geographic region,Asia,2003,85-89,0.092,0.166,0.258
Geographic region,Asia,2003,90-94,0.023,0.055,0.078
Geographic region,Asia,2003,95-99,0.003,0.011,0.015
